Tucson AZ, USA,                     -110.93,  32.22,      751,    4.9, 19.2,  6.2, 20.7,  8.9, 24.3, 11.8, 28.3, 16.6, 33.2, 21.7, 38.4, 24.6, 37.9, 24.0, 37.0, 21.3, 35.1, 15.0, 30.2,  8.8, 23.9,  4.7, 18.6,  251,   282,   311,   353,   384,   392,   317,   316,   340,   312,   276,   262
Yuma AZ, USA,                       -114.63,  32.69,       43,     9,   21,   10,   23,   12,   27,   15,   30,   20,   35,   24,   40,   28,   42,   28,   41,   25,   39,   18,   32,   12,   25,    8,   20,   268,   271,   336,   366,   407,   415,   393,   376,   342,   320,   270,   253
Eureka CA, USA,                     -124.16,  40.80,       12,     5,   13,    5,   13,    6,   14,    7,   14,    9,   16,   10,   17,   11,   17,   12,   18,   10,   18,    8,   17,    6,   14,    5,   13,   140,   144,   207,   253,   281,   278,   273,   237,   220,   176,   131,   126
Fresno CA, USA,                     -119.77,  36.75,      100,     3,   12,    5,   17,    6,   19,    9,   24,   12,   29,   16,   34,   18,   37,   18,   36,   15,   32,   10,   27,    6,   18,    3,   12,   142,   197,   286,   336,   399,   412,   428,   400,   346,   302,   190,   127
Furnace Creek CA, USA,              -116.87,  36.46,      -58,     4,   19,    8,   23,   13,   28,   17,   33,   23,   38,   27,   43,   31,   47,   30,   46,   24,   41,   16,   34,    9,   25,    4,   18,   217,   226,   279,   330,   372,   390,   403,   372,   330,   310,   210,   186
Los Angeles CA, USA,                -118.24,  34.05,      113,     9,   20,    9,   21,   11,   21,   12,   23,   14,   23,   16,   26,   18,   28,   18,   29,   17,   28,   15,   26,   11,   23,    8,   20,   210,   240,   270,   270,   285,   315,   353,   330,   300,   255,   248,   233
Red Bluff CA, USA,                  -122.24,  40.18,       93,     3,   13,    5,   16,    6,   18,    8,   22,   12,   27,   17,   32,   19,   36,   17,   35,   15,   32,   11,   26,    6,   17,    3,   12,   165,   195,   268,   329,   396,   404,   437,   398,   344,   281,   172,   153
Sacramento CA, USA,                 -121.49,  38.58,        5,     5,   12,    7,   16,    8,   19,    9,   23,   12,   27,   14,   31,   16,   34,   16,   33,   14,   31,   12,   26,    8,   18,    4,   12,   120,   195,   248,   308,   353,   413,   420,   390,   345,   285,   203,   135
San Diego CA, USA,                  -117.16,  32.72,       26,     9,   18,   10,   18,   12,   19,   13,   20,   15,   20,   17,   22,   19,   24,   19,   25,   18,   24,   16,   23,   12,   21,    9,   18,   216,   212,   262,   242,   261,   253,   293,   277,   255,   234,   236,   217
San Francisco CA, USA,              -122.42,  37.77,       16,     8,   14,    9,   16,    9,   17,    9,   17,   11,   18,   12,   19,   12,   19,   13,   20,   13,   21,   12,   21,   10,   17,    8,   14,   165,   182,   251,   281,   314,   330,   300,   272,   267,   243,   189,   156
Colorado Springs CO, USA,           -104.82,  38.83,     1829,    -8,    6,   -7,    7,   -3,   11,    1,   15,    6,   21,   11,   26,   14,   29,   13,   28,    9,   24,    2,   17,   -4,   11,   -8,    6,   210,   240,   270,   300,   300,   330,   330,   300,   270,   240,   210,   210
Denver CO, USA,                     -104.99,  39.74,     1598,   -8.8,  6.2, -6.6,  8.1, -3.4, 11.2,  1.4, 16.6,  6.4, 21.6, 11.3, 27.4, 14.8, 31.2, 13.8, 29.9,  8.7, 24.9,  2.4, 19.1, -3.7, 11.4, -8.1,  6.9,  215,   211,   256,   276,   290,   315,   325,   306,   272,   249,   194,   196
Grand Junction CO, USA,             -108.55,  39.06,     1475,   -10,    2,   -5,    7,    0,   13,    4,   19,    9,   24,   14,   31,   18,   34,   17,   33,   12,   27,    5,   20,   -1,   11,   -7,    4,   192,   204,   241,   278,   329,   359,   356,   330,   292,   255,   187,   180
Hartford CT, USA,                    -72.69,  41.76,       15,    -8,    2,   -6,    4,   -2,    9,    4,   16,    9,   21,   15,   26,   18,   29,   17,   28,   12,   24,    6,   17,    2,   11,   -4,    5,   180,   180,   210,   240,   240,   270,   270,   270,   210,   180,   150,   150
Washington DC, USA,                  -77.04,  38.91,       11,    -2,    6,   -1,    8,    3,   13,    8,   19,   13,   24,   19,   29,   22,   32,   21,   31,   17,   27,   11,   20,    5,   14,    1,    8,   150,   165,   203,   218,   240,   293,   278,   255,   233,   203,   180,   135
Dover DE, USA,                       -75.52,  39.16,        6,    -3,    5,   -2,    7,    2,   11,    7,   17,   12,   22,   17,   27,   21,   29,   19,   28,   16,   25,    9,   19,    4,   13,   -1,    7,   150,   180,   210,   210,   240,   270,   270,   240,   240,   210,   150,   150
Jacksonville FL, USA,                -81.66,  30.33,        7,     5,   18,    6,   19,   10,   23,   13,   26,   17,   29,   21,   32,   22,   33,   22,   33,   21,   31,   15,   27,   10,   23,    6,   19,   189,   194,   258,   286,   304,   284,   282,   262,   228,   215,   194,   184
Key West FL, USA,                    -81.78,  24.56,        4,    18,   24,   19,   24,   21,   26,   22,   28,   25,   30,   26,   31,   26,   32,   26,   32,   26,   31,   24,   29,   22,   27,   19,   25,   250,   245,   309,   325,   340,   314,   325,   307,   270,   255,   231,   235
Lakeland FL, USA,                    -81.95,  28.04,       60,    10,   23,   11,   25,   13,   27,   16,   30,   19,   33,   22,   34,   23,   34,   23,   35,   22,   33,   19,   30,   15,   27,   11,   24,   203,   209,   258,   302,   307,   256,   255,   249,   227,   240,   213,   204
Miami FL, USA,                       -80.19,  25.76,        2,    16,   23,   17,   24,   18,   24,   21,   26,   23,   28,   25,   31,   26,   31,   26,   32,   26,   31,   24,   29,   21,   26,   18,   24,   222,   227,   266,   275,   280,   251,   267,   263,   216,   215,   212,   209
Orlando FL, USA,                     -81.38,  28.54,       34,    10,   22,   12,   23,   14,   25,   17,   28,   20,   31,   23,   33,   24,   33,   24,   33,   23,   32,   20,   29,   15,   26,   12,   22,   210,   240,   270,   270,   270,   270,   270,   270,   240,   210,   210,   210
Tallahassee FL, USA,                 -84.28,  30.44,       54,     4,   17,    6,   20,    8,   23,   11,   27,   17,   31,   21,   33,   22,   33,   22,   33,   20,   31,   14,   27,    9,   23,    5,   18,   180,   210,   240,   300,   300,   300,   270,   270,   240,   240,   210,   180
Tampa FL, USA,                       -82.46,  27.95,        3,    10,   21,   11,   22,   14,   25,   16,   28,   20,   31,   23,   32,   24,   32,   24,   32,   23,   32,   18,   29,   14,   25,   11,   22,   200,   203,   268,   299,   315,   278,   265,   250,   223,   234,   202,   192
Atlanta GA, USA,                     -84.39,  33.75,      305,     1,   11,    3,   14,    7,   18,   11,   23,   16,   27,   20,   30,   22,   32,   22,   31,   18,   28,   12,   23,    7,   18,    3,   12,   154,   165,   218,   266,   309,   304,   284,   285,   247,   241,   188,   160
Macon GA, USA,                       -83.63,  32.84,      110,     1,   14,    3,   16,    7,   21,   11,   25,   15,   29,   19,   32,   21,   33,   21,   33,   18,   30,   11,   26,    6,   20,    3,   16,   180,   192,   251,   283,   315,   300,   294,   288,   247,   254,   200,   182
Savannah GA, USA,                    -81.10,  32.08,        1,     4,   16,    5,   18,    9,   22,   12,   25,   17,   29,   21,   32,   23,   34,   22,   33,   20,   30,   14,   26,    9,   21,    5,   17,   176,   181,   232,   276,   289,   276,   271,   246,   214,   229,   194,   174
Hilo HI, USA,                       -155.08,  19.72,       18,   17.8, 25.9, 17.8, 25.8, 18.4, 25.8, 18.9, 26.1, 19.6, 27.1, 20.4, 27.7, 21.1, 28.2, 21.3, 28.3, 21.0, 28.5, 20.6, 28.0, 19.8, 26.8, 18.7, 26.0,161.0, 152.0, 152.7, 135.9, 155.0, 176.9, 167.2, 174.9, 161.5, 136.3, 115.0, 129.0
Honolulu HI, USA,                   -157.86,  21.31,        4,   19.1, 26.7, 18.9, 26.8, 19.8, 27.3, 20.8, 28.2, 21.6, 29.2, 23.0, 30.6, 23.6, 31.1, 23.9, 31.5, 23.6, 31.4, 23.0, 30.4, 21.9, 28.8, 20.2, 27.3,213.5, 212.7, 259.2, 251.8, 280.6, 286.1, 306.2, 303.1, 278.8, 244.0, 200.4, 199.5
Kahului HI, USA,                    -156.47,  20.89,        9,   17.6, 27.9, 17.7, 27.9, 18.4, 28.3, 19.2, 29.2, 19.8, 30.3, 21.3, 31.3, 22.1, 31.8, 22.4, 32.2, 21.8, 32.2, 21.2, 31.5, 20.2, 29.9, 18.8, 28.5,218.4, 210.1, 239.6, 235.6, 275.3, 290.1, 293.5, 284.6, 270.7, 247.0, 211.6, 213.1
Lihue HI, USA,                      -159.37,  21.97,       67,   18.9, 25.9, 19.0, 25.6, 19.6, 25.8, 20.8, 26.6, 21.6, 27.6, 23.0, 28.5, 23.7, 29.2, 24.0, 29.6, 23.8, 29.6, 23.1, 28.8, 21.8, 27.3, 20.3, 26.2,176.2, 181.7, 206.5, 202.8, 243.6, 248.3, 257.9, 263.3, 242.1, 207.7, 161.4, 160.7
Des Moines IA, USA,                  -93.61,  41.60,      235,   -10,   -1,   -7,    2,   -1,    9,    5,   17,   11,   22,   17,   28,   19,   30,   18,   29,   13,   24,    6,   17,   -1,    9,   -8,    1,   158,   163,   204,   222,   275,   312,   337,   297,   240,   210,   138,   130
Sioux City IA, USA,                  -96.40,  42.50,      336,   -14,   -2,  -10,    1,   -4,    8,    4,   17,   10,   23,   15,   28,   18,   30,   17,   29,   11,   24,    4,   18,   -3,    8,  -11,   -1,   172,   166,   212,   232,   272,   310,   331,   293,   236,   209,   146,   138
Boise ID, USA,                      -116.21,  43.62,      827,    -4,    3,   -2,    7,    1,   13,    4,   17,    8,   22,   12,   27,   16,   33,   16,   32,   11,   26,    5,   18,    0,    9,   -4,    3,   108,   152,   238,   282,   334,   351,   399,   359,   303,   238,   120,   105
Pocatello ID, USA,                  -112.45,  42.87,     1365,   -10,    0,   -7,    4,   -3,    8,    0,   14,    4,   20,    9,   26,   12,   31,   11,   30,    6,   24,    1,   17,   -3,    7,   -9,    1,   124,   160,   231,   262,   305,   338,   383,   346,   293,   241,   131,   113
Cairo IL, USA,                       -89.18,  37.01,       96,    -4,    6,   -2,    9,    3,   15,    8,   21,   14,   26,   18,   30,   20,   32,   19,   31,   15,   27,    8,   21,    4,   14,   -2,    8,   144,   151,   198,   239,   278,   307,   319,   301,   242,   217,   139,   125
Chicago IL, USA,                     -87.63,  41.88,      181,    -8,    0,   -4,    3,    0,    8,    6,   15,   11,   21,   16,   27,   19,   29,   18,   28,   14,   24,    8,   18,    2,    9,   -4,    3,   135,   136,   187,   215,   281,   311,   318,   283,   226,   193,   113,   106
Moline IL, USA,                      -90.52,  41.51,      181,   -12,   -2,   -9,    1,   -2,    8,    4,   16,   10,   23,   15,   28,   18,   30,   17,   29,   12,   24,    5,   18,   -1,    9,   -8,    1,   148,   154,   181,   210,   255,   285,   302,   271,   222,   193,   122,   114
Peoria IL, USA,                      -89.59,  40.69,      199,   -10,   -1,   -8,    2,   -1,    9,    5,   17,   11,   23,   16,   28,   19,   30,   17,   28,   13,   25,    6,   18,    0,   10,   -7,    1,   147,   156,   188,   223,   273,   307,   310,   279,   233,   204,   128,   119
Springfield IL, USA,                 -89.65,  39.78,      183,    -7,    2,   -5,    4,    0,   11,    6,   18,   12,   24,   17,   28,   18,   30,   18,   29,   13,   26,    7,   19,    1,   11,   -5,    3,   150,   180,   180,   240,   270,   300,   300,   270,   240,   210,   150,   150
Evansville IN, USA,                  -87.57,  37.97,      118,    -6,    4,   -4,    7,    2,   13,    7,   20,   12,   25,   17,   30,   20,   32,   18,   31,   14,   27,    7,   21,    3,   13,   -3,    6,   144,   149,   202,   233,   283,   318,   322,   305,   250,   223,   145,   128
Fort Wayne IN, USA,                  -85.14,  41.08,      252,    -9,   -1,   -8,    1,   -2,    8,    4,   15,   10,   22,   15,   27,   17,   29,   16,   28,   12,   24,    6,   17,    1,   10,   -6,    2,   149,   159,   206,   251,   312,   340,   347,   318,   258,   208,   124,   108
Indianapolis IN, USA,                -86.16,  39.77,      222,    -7,    1,   -6,    4,   -1,    9,    5,   17,   11,   22,   16,   27,   18,   29,   17,   28,   13,   24,    6,   18,    1,   11,   -5,    3,   133,   146,   179,   216,   263,   288,   294,   272,   234,   195,   117,   102
Dodge City KS, USA,                 -100.02,  37.75,      787,    -8,    5,   -5,    9,   -1,   14,    5,   20,   11,   25,   17,   31,   20,   34,   19,   33,   14,   27,    7,   22,   -1,   13,   -6,    7,   207,   202,   241,   270,   298,   333,   358,   319,   268,   249,   193,   189
Topeka KS, USA,                      -95.69,  39.06,      279,    -7,    4,   -4,    7,    1,   13,    7,   19,   12,   24,   18,   29,   21,   32,   19,   32,   13,   27,    7,   20,    1,   13,   -6,    6,   180,   180,   210,   240,   270,   300,   330,   270,   240,   210,   150,   150
Wichita KS, USA,                     -97.33,  37.69,      408,    -7,    4,   -5,    8,    1,   14,    7,   20,   12,   25,   18,   30,   21,   34,   20,   33,   15,   27,    8,   21,    1,   13,   -5,    6,   191,   186,   230,   258,   290,   305,   342,   309,   246,   226,   170,   169
Frankfort KY, USA,                   -84.87,  38.20,      183,    -6,    5,   -4,    8,   -1,   13,    5,   19,   10,   24,   16,   29,   18,   31,   17,   31,   13,   27,    6,   21,    1,   14,   -3,    7,   120,   120,   150,   210,   240,   240,   240,   240,   210,   180,   120,    90
Louisville KY, USA,                  -85.76,  38.25,      149,    -5,    5,   -3,    7,    2,   14,    7,   20,   13,   24,   17,   29,   20,   31,   19,   30,   15,   27,    8,   21,    3,   14,   -2,    7,   141,   149,   189,   221,   263,   289,   294,   273,   234,   209,   136,   118
Baton Rouge LA, USA,                 -91.14,  30.46,        4,     4,   16,    6,   18,    9,   22,   13,   26,   18,   29,   21,   32,   23,   33,   22,   33,   19,   31,   14,   27,    9,   22,    6,   17,   150,   180,   210,   240,   270,   270,   270,   240,   240,   240,   180,   210
New Orleans LA, USA,                 -90.07,  29.95,        0,     7,   17,    9,   19,   12,   22,   16,   26,   20,   30,   23,   32,   24,   33,   24,   33,   22,   31,   17,   27,   12,   22,    8,   18,   151,   163,   220,   252,   279,   273,   257,   251,   228,   241,   171,   158
Shreveport LA, USA,                  -93.75,  32.53,       79,     2,   13,    3,   16,    8,   21,   12,   25,   17,   28,   21,   32,   22,   34,   22,   34,   19,   31,   12,   26,    7,   20,    3,   15,   158,   173,   213,   231,   267,   298,   318,   301,   250,   236,   177,   158
Boston MA, USA,                      -71.06,  42.36,       11,   -4.9,  2.7, -4.1,  3.9, -0.5,  7.5,  4.9, 13.6, 10.2, 19.2, 15.4, 24.6, 18.9, 27.8, 18.4, 26.9, 14.6, 22.8,  8.6, 16.7,  3.3, 10.9, -1.6,  5.7,163.4, 168.4, 213.7, 227.2, 267.3, 286.5, 300.9, 277.3, 237.1, 206.3, 143.2, 142.3
Springfield MA, USA,                 -72.59,  42.10,       21,    -8,    1,   -7,    3,   -3,    8,    3,   15,    9,   21,   14,   26,   17,   29,   15,   28,   11,   23,    4,   17,    0,   10,   -5,    4,   165,   189,   207,   228,   249,   273,   285,   261,   225,   192,   138,   135
Worcester MA, USA,                   -71.80,  42.26,      301,    -9,   -1,   -9,    1,   -4,    6,    2,   12,    7,   19,   12,   24,   16,   26,   15,   25,   10,   21,    5,   15,    0,    9,   -7,    2,   163,   168,   214,   227,   267,   287,   301,   277,   237,   206,   143,   142
Annapolis MD, USA,                   -76.49,  38.98,        1,    -2,    7,   -1,    9,    3,   14,    9,   20,   14,   25,   19,   30,   22,   32,   22,   31,   18,   27,   11,   21,    6,   15,    1,    9,   150,   180,   210,   240,   240,   270,   270,   270,   240,   210,   150,   150
Baltimore MD, USA,                   -76.61,  39.29,        2,    -2,    6,    0,    8,    4,   12,    9,   19,   14,   24,   20,   29,   23,   32,   22,   31,   18,   27,   11,   20,    6,   14,    0,    8,   155,   166,   213,   231,   254,   276,   291,   263,   222,   204,   159,   145
Augusta ME, USA,                     -69.78,  44.31,       36,   -12,   -2,   -9,    0,   -5,    4,    2,   12,    7,   18,   12,   23,   16,   26,   15,   26,   11,   21,    4,   14,   -1,    7,   -7,    1,   120,   150,   180,   180,   210,   240,   240,   240,   210,   150,   120,   120
Portland ME, USA,                    -70.26,  43.66,       19,   -12,   -1,  -10,    1,   -4,    5,    1,   11,    6,   17,   11,   23,   15,   26,   14,   25,    9,   21,    4,   15,   -1,    8,   -8,    2,   165,   173,   206,   214,   243,   259,   282,   268,   229,   196,   139,   141
Alpena MI, USA,                      -83.43,  45.06,      210,   -13,   -3,  -13,   -2,   -8,    3,   -1,   11,    4,   18,    9,   24,   12,   27,   11,   25,    8,   20,    3,   14,   -2,    6,   -9,   -1,   109,   134,   196,   223,   280,   295,   317,   257,   194,   144,    83,    74
Detroit MI, USA,                     -83.05,  42.33,      181,    -7,   -1,   -8,    0,   -3,    6,    3,   13,    9,   19,   14,   25,   17,   28,   17,   27,   13,   23,    7,   16,    1,    8,   -4,    2,    90,   128,   180,   212,   263,   295,   321,   284,   226,   189,    98,    89
Grand Rapids MI, USA,                -85.67,  42.96,      245,   -10,   -2,   -9,    0,   -4,    6,    2,   14,    8,   21,   13,   26,   16,   29,   15,   27,   10,   22,    4,   15,   -1,    7,   -6,    1,    75,   120,   173,   195,   270,   308,   323,   278,   225,   180,    83,    68
Lansing MI, USA,                     -84.56,  42.73,      260,    -8,   -1,   -7,    1,   -3,    7,    3,   14,    8,   21,   14,   26,   16,   28,   15,   27,   11,   23,    5,   16,    0,    8,   -6,    1,   120,   150,   180,   210,   270,   300,   300,   270,   210,   150,    90,    90
Duluth MN, USA,                      -92.10,  46.79,      432,   -19,   -9,  -16,   -6,   -9,    1,   -2,    9,    4,   17,    9,   22,   13,   25,   12,   23,    7,   18,    2,   11,   -6,    2,  -15,   -6,   133,   150,   191,   230,   264,   273,   308,   262,   194,   150,    99,   102
St. Paul MN, USA,                    -93.09,  44.95,      235,   -14,   -4,  -11,   -2,   -4,    5,    2,   14,    9,   21,   14,   26,   17,   28,   16,   27,   11,   22,    4,   14,   -3,    5,  -11,   -3,   157,   178,   218,   242,   295,   322,   351,   307,   233,   181,   113,   114
Columbia MO, USA,                    -92.33,  38.95,      270,    -8,    3,   -5,    5,    1,   12,    7,   19,   12,   23,   16,   28,   19,   31,   18,   30,   14,   26,    8,   20,    1,   12,   -5,    5,   162,   154,   194,   227,   264,   294,   313,   289,   229,   211,   151,   140
